src,dst,w
1978,1914,1.0
1978,1979,1.0
1978,2234,1.0
1978,2299,1.0
1978,2938,1.0
1978,3003,1.0
1979,1339,1.0
1979,1404,1.0
1979,1659,1.0
1979,1724,1.0
1979,2363,1.0
1979,2428,1.0
1979,2683,1.0
1979,2748,1.0
1980,60,1.0
1980,125,1.0
1980,1020,1.0
1980,829,1.0
1980,3132,1.0
1980,3197,1.0
1980,4092,1.0
1980,3901,1.0
1981,445,1.0
1981,510,1.0
1981,765,1.0
1981,574,1.0
1981,3517,1.0
1981,3582,1.0
1981,3837,1.0
1981,3646,1.0
1982,1214,1.0
1982,1279,1.0
1982,1918,1.0
1982,1983,1.0
1982,2238,1.0
1982,2303,1.0
1982,2942,1.0
1982,3007,1.0
1983,1343,1.0
1983,1344,1.0
1983,1663,1.0
1983,1664,1.0
1983,2367,1.0
1983,2368,1.0
1983,2687,1.0
1983,2688,1.0
1984,0,1.0
1984,65,1.0
1984,960,1.0
1984,769,1.0
1984,3072,1.0
1984,3137,1.0
1984,4032,1.0
1984,3841,1.0
1985,385,1.0
1985,450,1.0
1985,705,1.0
1985,514,1.0
1985,3457,1.0
1985,3522,1.0
1985,3777,1.0
1985,3586,1.0
1986,1154,1.0
1986,1219,1.0
1986,1858,1.0
1986,1923,1.0
1986,2178,1.0
1986,2243,1.0
1986,2882,1.0
1986,2947,1.0
1987,1283,1.0
1987,1348,1.0
1987,1603,1.0
1987,1668,1.0
1987,2307,1.0
1987,2372,1.0
1987,2627,1.0
1987,2692,1.0
1988,4,1.0
1988,69,1.0
1988,964,1.0
1988,773,1.0
1988,3076,1.0
1988,3141,1.0
1988,4036,1.0
1988,3845,1.0
1989,389,1.0
1989,454,1.0
1989,709,1.0
1989,518,1.0
1989,3461,1.0
1989,3526,1.0
1989,3781,1.0
1989,3590,1.0
1990,1158,1.0
1990,1223,1.0
1990,1862,1.0
1990,1927,1.0
1990,2182,1.0
1990,2247,1.0
1990,2886,1.0
1990,2951,1.0
1991,1287,1.0
1991,1352,1.0
1991,1607,1.0
1991,1672,1.0
1991,2311,1.0
1991,2376,1.0
1991,2631,1.0
1991,2696,1.0
1992,8,1.0
1992,73,1.0
1992,968,1.0
1992,777,1.0
1992,3080,1.0
1992,3145,1.0
1992,4040,1.0
1992,3849,1.0
1993,393,1.0
1993,458,1.0
1993,713,1.0
1993,522,1.0
1993,3465,1.0
1993,3530,1.0
1993,3785,1.0
1993,3594,1.0
1994,1162,1.0
1994,1227,1.0
1994,1866,1.0
1994,1931,1.0
1994,2186,1.0
1994,2251,1.0
1994,2890,1.0
1994,2955,1.0
1995,1291,1.0
1995,1356,1.0
1995,1611,1.0
1995,1676,1.0
1995,2315,1.0
1995,2380,1.0
1995,2635,1.0
1995,2700,1.0
1996,12,1.0
1996,77,1.0
1996,972,1.0
1996,781,1.0
1996,3084,1.0
1996,3149,1.0
1996,4044,1.0
1996,3853,1.0
1997,397,1.0
1997,462,1.0
1997,717,1.0
1997,526,1.0
1997,3469,1.0
1997,3534,1.0
1997,3789,1.0
1997,3598,1.0
1998,1166,1.0
1998,1231,1.0
1998,1870,1.0
1998,1935,1.0
1998,2190,1.0
1998,2255,1.0
1998,2894,1.0
1998,2959,1.0
1999,1295,1.0
1999,1360,1.0
1999,1615,1.0
1999,1680,1.0
1999,2319,1.0
1999,2384,1.0
1999,2639,1.0
1999,2704,1.0
2000,16,1.0
2000,81,1.0
2000,976,1.0
2000,785,1.0
2000,3088,1.0
2000,3153,1.0
2000,4048,1.0
2000,3857,1.0
2001,401,1.0
2001,466,1.0
2001,721,1.0
2001,530,1.0
2001,3473,1.0
2001,3538,1.0
2001,3793,1.0
2001,3602,1.0
2002,1170,1.0
2002,1235,1.0
2002,1874,1.0
2002,1939,1.0
2002,2194,1.0
2002,2259,1.0
2002,2898,1.0
2002,2963,1.0
2003,1299,1.0
2003,1364,1.0
2003,1619,1.0
2003,1684,1.0
2003,2323,1.0
2003,2388,1.0
2003,2643,1.0
2003,2708,1.0
2004,20,1.0
2004,85,1.0
2004,980,1.0
2004,789,1.0
2004,3092,1.0
2004,3157,1.0
2004,4052,1.0
2004,3861,1.0
2005,405,1.0
2005,470,1.0
2005,725,1.0
2005,534,1.0
2005,3477,1.0
2005,3542,1.0
2005,3797,1.0
2005,3606,1.0
2006,1174,1.0
2006,1239,1.0
2006,1878,1.0
2006,1943,1.0
2006,2198,1.0
2006,2263,1.0
2006,2902,1.0
2006,2967,1.0
2007,1303,1.0
2007,1368,1.0
2007,1623,1.0
2007,1688,1.0
2007,2327,1.0
2007,2392,1.0
2007,2647,1.0
2007,2712,1.0
2008,24,1.0
2008,89,1.0
2008,984,1.0
2008,793,1.0
2008,3096,1.0
2008,3161,1.0
2008,4056,1.0
2008,3865,1.0
2009,409,1.0
2009,474,1.0
2009,729,1.0
2009,538,1.0
2009,3481,1.0
2009,3546,1.0
2009,3801,1.0
2009,3610,1.0
2010,1178,1.0
2010,1243,1.0
2010,1882,1.0
2010,1947,1.0
2010,2202,1.0
2010,2267,1.0
2010,2906,1.0
2010,2971,1.0
2011,1307,1.0
2011,1372,1.0
2011,1627,1.0
2011,1692,1.0
2011,2331,1.0
2011,2396,1.0
2011,2651,1.0
2011,2716,1.0
2012,28,1.0
2012,93,1.0
2012,988,1.0
2012,797,1.0
2012,3100,1.0
2012,3165,1.0
2012,4060,1.0
2012,3869,1.0
2013,413,1.0
2013,478,1.0
2013,733,1.0
2013,542,1.0
2013,3485,1.0
2013,3550,1.0
2013,3805,1.0
2013,3614,1.0
2014,1182,1.0
2014,1247,1.0
2014,1886,1.0
2014,1951,1.0
2014,2206,1.0
2014,2271,1.0
2014,2910,1.0
2014,2975,1.0
2015,1311,1.0
2015,1376,1.0
2015,1631,1.0
2015,1696,1.0
2015,2335,1.0
2015,2400,1.0
2015,2655,1.0
2015,2720,1.0
2016,32,1.0
2016,97,1.0
2016,992,1.0
2016,801,1.0
2016,3104,1.0
2016,3169,1.0
2016,4064,1.0
2016,3873,1.0
2017,417,1.0
2017,482,1.0
2017,737,1.0
2017,546,1.0
2017,3489,1.0
2017,3554,1.0
2017,3809,1.0
2017,3618,1.0
2018,1186,1.0
2018,1251,1.0
2018,1890,1.0
2018,1955,1.0
2018,2210,1.0
2018,2275,1.0
2018,2914,1.0
2018,2979,1.0
2019,1315,1.0
2019,1380,1.0
2019,1635,1.0
2019,1700,1.0
2019,2339,1.0
2019,2404,1.0
2019,2659,1.0
2019,2724,1.0
2020,36,1.0
2020,101,1.0
2020,996,1.0
2020,805,1.0
2020,3108,1.0
2020,3173,1.0
2020,4068,1.0
2020,3877,1.0
2021,421,1.0
2021,486,1.0
2021,741,1.0
2021,550,1.0
2021,3493,1.0
2021,3558,1.0
2021,3813,1.0
2021,3622,1.0
2022,1190,1.0
2022,1255,1.0
2022,1894,1.0
2022,1959,1.0
2022,2214,1.0
2022,2279,1.0
2022,2918,1.0
2022,2983,1.0
2023,1319,1.0
2023,1384,1.0
2023,1639,1.0
2023,1704,1.0
2023,2343,1.0
2023,2408,1.0
2023,2663,1.0
2023,2728,1.0
2024,40,1.0
2024,105,1.0
2024,1000,1.0
2024,809,1.0
2024,3112,1.0
2024,3177,1.0
2024,4072,1.0
2024,3881,1.0
2025,425,1.0
2025,490,1.0
2025,745,1.0
2025,554,1.0
2025,3497,1.0
2025,3562,1.0
2025,3817,1.0
2025,3626,1.0
2026,1194,1.0
2026,1259,1.0
2026,1898,1.0
2026,1963,1.0
2026,2218,1.0
2026,2283,1.0
2026,2922,1.0
2026,2987,1.0
2027,1323,1.0
2027,1388,1.0
2027,1643,1.0
2027,1708,1.0
2027,2347,1.0
2027,2412,1.0
2027,2667,1.0
2027,2732,1.0
2028,44,1.0
2028,109,1.0
2028,1004,1.0
2028,813,1.0
2028,3116,1.0
2028,3181,1.0
2028,4076,1.0
2028,3885,1.0
2029,429,1.0
2029,494,1.0
2029,749,1.0
2029,558,1.0
2029,3501,1.0
2029,3566,1.0
2029,3821,1.0
2029,3630,1.0
2030,1198,1.0
2030,1263,1.0
2030,1902,1.0
2030,1967,1.0
2030,2222,1.0
2030,2287,1.0
2030,2926,1.0
2030,2991,1.0
2031,1327,1.0
2031,1392,1.0
2031,1647,1.0
2031,1712,1.0
2031,2351,1.0
2031,2416,1.0
2031,2671,1.0
2031,2736,1.0
2032,48,1.0
2032,113,1.0
2032,1008,1.0
2032,817,1.0
2032,3120,1.0
2032,3185,1.0
2032,4080,1.0
2032,3889,1.0
2033,433,1.0
2033,498,1.0
2033,753,1.0
2033,562,1.0
2033,3505,1.0
2033,3570,1.0
2033,3825,1.0
2033,3634,1.0
2034,1202,1.0
2034,1267,1.0
2034,1906,1.0
2034,1971,1.0
2034,2226,1.0
2034,2291,1.0
2034,2930,1.0
2034,2995,1.0
2035,1331,1.0
2035,1396,1.0
2035,1651,1.0
2035,1716,1.0
2035,2355,1.0
2035,2420,1.0
2035,2675,1.0
2035,2740,1.0
2036,52,1.0
2036,117,1.0
2036,1012,1.0
2036,821,1.0
2036,3124,1.0
2036,3189,1.0
2036,4084,1.0
2036,3893,1.0
2037,437,1.0
2037,502,1.0
2037,757,1.0
2037,566,1.0
2037,3509,1.0
2037,3574,1.0
2037,3829,1.0
2037,3638,1.0
2038,1206,1.0
2038,1271,1.0
2038,1910,1.0
2038,1975,1.0
2038,2230,1.0
2038,2295,1.0
2038,2934,1.0
2038,2999,1.0
2039,1335,1.0
2039,1400,1.0
2039,1655,1.0
2039,1720,1.0
2039,2359,1.0
2039,2424,1.0
2039,2679,1.0
2039,2744,1.0
2040,56,1.0
2040,121,1.0
2040,1016,1.0
2040,825,1.0
2040,3128,1.0
2040,3193,1.0
2040,4088,1.0
2040,3897,1.0
2041,441,1.0
2041,506,1.0
2041,761,1.0
2041,570,1.0
2041,3513,1.0
2041,3578,1.0
2041,3833,1.0
2041,3642,1.0
2042,1210,1.0
2042,1275,1.0
2042,1914,1.0
2042,1979,1.0
2042,2234,1.0
2042,2299,1.0
2042,2938,1.0
2042,3003,1.0
2043,1339,1.0
2043,1404,1.0
2043,1659,1.0
2043,1724,1.0
2043,2363,1.0
2043,2428,1.0
2043,2683,1.0
2043,2748,1.0
2044,60,1.0
2044,125,1.0
2044,1020,1.0
2044,829,1.0
2044,3132,1.0
2044,3197,1.0
2044,4092,1.0
2044,3901,1.0
2045,445,1.0
2045,510,1.0
2045,765,1.0
2045,574,1.0
2045,3517,1.0
2045,3582,1.0
2045,3837,1.0
2045,3646,1.0
2046,1214,1.0
2046,1279,1.0
2046,1918,1.0
2046,1983,1.0
2046,2238,1.0
2046,2303,1.0
2046,2942,1.0
2046,3007,1.0
2047,1343,1.0
2047,1344,1.0
2047,1663,1.0
2047,1664,1.0
2047,2367,1.0
2047,2368,1.0
2047,2687,1.0
2047,2688,1.0
2048,0,1.0
2048,65,1.0
2048,960,1.0
2048,769,1.0
2048,3072,1.0
2048,3137,1.0
2048,4032,1.0
2048,3841,1.0
2049,385,1.0
2049,450,1.0
2049,705,1.0
2049,514,1.0
2049,3457,1.0
2049,3522,1.0
2049,3777,1.0
2049,3586,1.0
2050,1154,1.0
2050,1219,1.0
2050,1858,1.0
2050,1923,1.0
2050,2178,1.0
2050,2243,1.0
2050,2882,1.0
2050,2947,1.0
2051,1283,1.0
2051,1348,1.0
2051,1603,1.0
2051,1668,1.0
2051,2307,1.0
2051,2372,1.0
2051,2627,1.0
2051,2692,1.0
2052,4,1.0
2052,69,1.0
2052,964,1.0
2052,773,1.0
2052,3076,1.0
2052,3141,1.0
2052,4036,1.0
2052,3845,1.0
2053,389,1.0
2053,454,1.0
2053,709,1.0
2053,518,1.0
2053,3461,1.0
2053,3526,1.0
2053,3781,1.0
2053,3590,1.0
2054,1158,1.0
2054,1223,1.0
2054,1862,1.0
2054,1927,1.0
2054,2182,1.0
2054,2247,1.0
2054,2886,1.0
2054,2951,1.0
2055,1287,1.0
2055,1352,1.0
2055,1607,1.0
2055,1672,1.0
2055,2311,1.0
2055,2376,1.0
2055,2631,1.0
2055,2696,1.0
2056,8,1.0
2056,73,1.0
2056,968,1.0
2056,777,1.0
2056,3080,1.0
2056,3145,1.0
2056,4040,1.0
2056,3849,1.0
2057,393,1.0
2057,458,1.0
2057,713,1.0
2057,522,1.0
2057,3465,1.0
2057,3530,1.0
2057,3785,1.0
2057,3594,1.0
2058,1162,1.0
2058,1227,1.0
2058,1866,1.0
2058,1931,1.0
2058,2186,1.0
2058,2251,1.0
2058,2890,1.0
2058,2955,1.0
2059,1291,1.0
2059,1356,1.0
2059,1611,1.0
2059,1676,1.0
2059,2315,1.0
2059,2380,1.0
2059,2635,1.0
2059,2700,1.0
2060,12,1.0
2060,77,1.0
2060,972,1.0
2060,781,1.0
2060,3084,1.0
2060,3149,1.0
2060,4044,1.0
2060,3853,1.0
2061,397,1.0
2061,462,1.0
2061,717,1.0
2061,526,1.0
2061,3469,1.0
2061,3534,1.0
2061,3789,1.0
2061,3598,1.0
2062,1166,1.0
2062,1231,1.0
2062,1870,1.0
2062,1935,1.0
2062,2190,1.0
2062,2255,1.0
2062,2894,1.0
2062,2959,1.0
2063,1295,1.0
2063,1360,1.0
2063,1615,1.0
2063,1680,1.0
2063,2319,1.0
2063,2384,1.0
2063,2639,1.0
2063,2704,1.0
2064,16,1.0
2064,81,1.0
2064,976,1.0
2064,785,1.0
2064,3088,1.0
2064,3153,1.0
2064,4048,1.0
2064,3857,1.0
2065,401,1.0
2065,466,1.0
2065,721,1.0
2065,530,1.0
2065,3473,1.0
2065,3538,1.0
2065,3793,1.0
2065,3602,1.0
2066,1170,1.0
2066,1235,1.0
2066,1874,1.0
2066,1939,1.0
2066,2194,1.0
2066,2259,1.0
2066,2898,1.0
2066,2963,1.0
2067,1299,1.0
2067,1364,1.0
2067,1619,1.0
2067,1684,1.0
2067,2323,1.0
2067,2388,1.0
2067,2643,1.0
2067,2708,1.0
2068,20,1.0
2068,85,1.0
2068,980,1.0
2068,789,1.0
2068,3092,1.0
2068,3157,1.0
2068,4052,1.0
2068,3861,1.0
2069,405,1.0
2069,470,1.0
2069,725,1.0
2069,534,1.0
2069,3477,1.0
2069,3542,1.0
2069,3797,1.0
2069,3606,1.0
2070,1174,1.0
2070,1239,1.0
2070,1878,1.0
2070,1943,1.0
2070,2198,1.0
2070,2263,1.0
2070,2902,1.0
2070,2967,1.0
2071,1303,1.0
2071,1368,1.0
2071,1623,1.0
2071,1688,1.0
2071,2327,1.0
2071,2392,1.0
2071,2647,1.0
2071,2712,1.0
2072,24,1.0
2072,89,1.0
2072,984,1.0
2072,793,1.0
2072,3096,1.0
2072,3161,1.0
2072,4056,1.0
2072,3865,1.0
2073,409,1.0
2073,474,1.0
2073,729,1.0
2073,538,1.0
2073,3481,1.0
2073,3546,1.0
2073,3801,1.0
2073,3610,1.0
2074,1178,1.0
2074,1243,1.0
2074,1882,1.0
2074,1947,1.0
2074,2202,1.0
2074,2267,1.0
2074,2906,1.0
2074,2971,1.0
2075,1307,1.0
2075,1372,1.0
2075,1627,1.0
2075,1692,1.0
2075,2331,1.0
2075,2396,1.0
2075,2651,1.0
2075,2716,1.0
2076,28,1.0
2076,93,1.0
2076,988,1.0
2076,797,1.0
2076,3100,1.0
2076,3165,1.0
2076,4060,1.0
2076,3869,1.0
2077,413,1.0
2077,478,1.0
2077,733,1.0
2077,542,1.0
2077,3485,1.0
2077,3550,1.0
2077,3805,1.0
2077,3614,1.0
2078,1182,1.0
2078,1247,1.0
2078,1886,1.0
2078,1951,1.0
2078,2206,1.0
2078,2271,1.0
2078,2910,1.0
2078,2975,1.0
2079,1311,1.0
2079,1376,1.0
2079,1631,1.0
2079,1696,1.0
2079,2335,1.0
2079,2400,1.0
2079,2655,1.0
2079,2720,1.0
2080,32,1.0
2080,97,1.0
2080,992,1.0
2080,801,1.0
2080,3104,1.0
2080,3169,1.0
2080,4064,1.0
2080,3873,1.0
2081,417,1.0
2081,482,1.0
2081,737,1.0
2081,546,1.0
2081,3489,1.0
2081,3554,1.0
2081,3809,1.0
2081,3618,1.0
2082,1186,1.0
2082,1251,1.0
2082,1890,1.0
2082,1955,1.0
2082,2210,1.0
2082,2275,1.0
2082,2914,1.0
2082,2979,1.0
2083,1315,1.0
2083,1380,1.0
2083,1635,1.0
2083,1700,1.0
2083,2339,1.0
2083,2404,1.0
2083,2659,1.0
2083,2724,1.0
2084,36,1.0
2084,101,1.0
2084,996,1.0
2084,805,1.0
2084,3108,1.0
2084,3173,1.0
2084,4068,1.0
2084,3877,1.0
2085,421,1.0
2085,486,1.0
2085,741,1.0
2085,550,1.0
2085,3493,1.0
2085,3558,1.0
2085,3813,1.0
2085,3622,1.0
2086,1190,1.0
2086,1255,1.0
2086,1894,1.0
2086,1959,1.0
2086,2214,1.0
2086,2279,1.0
2086,2918,1.0
2086,2983,1.0
2087,1319,1.0
2087,1384,1.0
2087,1639,1.0
2087,1704,1.0
2087,2343,1.0
2087,2408,1.0
2087,2663,1.0
2087,2728,1.0
2088,40,1.0
2088,105,1.0
2088,1000,1.0
2088,809,1.0
2088,3112,1.0
2088,3177,1.0
2088,4072,1.0
2088,3881,1.0
2089,425,1.0
2089,490,1.0
2089,745,1.0
2089,554,1.0
2089,3497,1.0
2089,3562,1.0
2089,3817,1.0
2089,3626,1.0
2090,1194,1.0
2090,1259,1.0
2090,1898,1.0
2090,1963,1.0
2090,2218,1.0
2090,2283,1.0
2090,2922,1.0
2090,2987,1.0
2091,1323,1.0
2091,1388,1.0
2091,1643,1.0
2091,1708,1.0
2091,2347,1.0
2091,2412,1.0
2091,2667,1.0
2091,2732,1.0
2092,44,1.0
2092,109,1.0
2092,1004,1.0
2092,813,1.0
2092,3116,1.0
2092,3181,1.0
2092,4076,1.0
2092,3885,1.0
2093,429,1.0
2093,494,1.0
2093,749,1.0
2093,558,1.0
2093,3501,1.0
2093,3566,1.0
2093,3821,1.0
2093,3630,1.0
2094,1198,1.0
2094,1263,1.0
2094,1902,1.0
2094,1967,1.0
2094,2222,1.0
2094,2287,1.0
2094,2926,1.0
2094,2991,1.0
2095,1327,1.0
2095,1392,1.0
2095,1647,1.0
2095,1712,1.0
2095,2351,1.0
2095,2416,1.0
2095,2671,1.0
2095,2736,1.0
2096,48,1.0
2096,113,1.0
2096,1008,1.0
2096,817,1.0
2096,3120,1.0
2096,3185,1.0
2096,4080,1.0
2096,3889,1.0
2097,433,1.0
2097,498,1.0
2097,753,1.0
2097,562,1.0
2097,3505,1.0
2097,3570,1.0
2097,3825,1.0
2097,3634,1.0
2098,1202,1.0
2098,1267,1.0
2098,1906,1.0
2098,1971,1.0
2098,2226,1.0
2098,2291,1.0
2098,2930,1.0
2098,2995,1.0
2099,1331,1.0
2099,1396,1.0
2099,1651,1.0
2099,1716,1.0
2099,2355,1.0
2099,2420,1.0
2099,2675,1.0
2099,2740,1.0
2100,52,1.0
2100,117,1.0
2100,1012,1.0
2100,821,1.0
2100,3124,1.0
2100,3189,1.0
2100,4084,1.0
2100,3893,1.0
2101,437,1.0
2101,502,1.0
2101,757,1.0
2101,566,1.0
2101,3509,1.0
2101,3574,1.0
2101,3829,1.0
2101,3638,1.0
2102,1206,1.0
2102,1271,1.0
2102,1910,1.0
2102,1975,1.0
2102,2230,1.0
2102,2295,1.0
2102,2934,1.0
2102,2999,1.0
2103,1335,1.0
2103,1400,1.0
2103,1655,1.0
2103,1720,1.0
2103,2359,1.0
2103,2424,1.0
2103,2679,1.0
2103,2744,1.0
2104,56,1.0
2104,121,1.0
2104,1016,1.0
2104,825,1.0
2104,3128,1.0
2104,3193,1.0
2104,4088,1.0
2104,3897,1.0
2105,441,1.0
2105,506,1.0
2105,761,1.0
2105,570,1.0
2105,3513,1.0
2105,3578,1.0
2105,3833,1.0
2105,3642,1.0
2106,1210,1.0
2106,1275,1.0
2106,1914,1.0
2106,1979,1.0
2106,2234,1.0
2106,2299,1.0
2106,2938,1.0
2106,3003,1.0
2107,1339,1.0
2107,1404,1.0
2107,1659,1.0
2107,1724,1.0
2107,2363,1.0
2107,2428,1.0
2107,2683,1.0
2107,2748,1.0
2108,60,1.0
2108,125,1.0
2108,1020,1.0
2108,829,1.0
2108,3132,1.0
2108,3197,1.0
2108,4092,1.0
2108,3901,1.0
2109,445,1.0
2109,510,1.0
2109,765,1.0
2109,574,1.0
2109,3517,1.0
2109,3582,1.0
2109,3837,1.0
2109,3646,1.0
2110,1214,1.0
2110,1279,1.0
2110,1918,1.0
2110,1983,1.0
2110,2238,1.0
2110,2303,1.0
2110,2942,1.0
2110,3007,1.0
2111,1343,1.0
2111,1344,1.0
2111,1663,1.0
2111,1664,1.0
2111,2367,1.0
2111,2368,1.0
2111,2687,1.0
2111,2688,1.0
2112,0,1.0
2112,65,1.0
2112,960,1.0
2112,769,1.0
2112,3072,1.0
2112,3137,1.0
2112,4032,1.0
2112,3841,1.0
2113,385,1.0
2113,450,1.0
2113,705,1.0
2113,514,1.0
2113,3457,1.0
2113,3522,1.0
2113,3777,1.0
2113,3586,1.0
2114,1154,1.0
2114,1219,1.0
2114,1858,1.0
2114,1923,1.0
2114,2178,1.0
2114,2243,1.0
2114,2882,1.0
2114,2947,1.0
2115,1283,1.0
2115,1348,1.0
2115,1603,1.0
2115,1668,1.0
2115,2307,1.0
2115,2372,1.0
2115,2627,1.0
2115,2692,1.0
2116,4,1.0
2116,69,1.0
2116,964,1.0
2116,773,1.0
2116,3076,1.0
2116,3141,1.0
2116,4036,1.0
2116,3845,1.0
2117,389,1.0
2117,454,1.0
2117,709,1.0
2117,518,1.0
2117,3461,1.0
2117,3526,1.0
2117,3781,1.0
2117,3590,1.0
2118,1158,1.0
2118,1223,1.0
2118,1862,1.0
2118,1927,1.0
2118,2182,1.0
2118,2247,1.0
2118,2886,1.0
2118,2951,1.0
2119,1287,1.0
2119,1352,1.0
2119,1607,1.0
2119,1672,1.0
2119,2311,1.0
2119,2376,1.0
2119,2631,1.0
2119,2696,1.0
2120,8,1.0
2120,73,1.0
2120,968,1.0
2120,777,1.0
2120,3080,1.0
2120,3145,1.0
2120,4040,1.0
2120,3849,1.0
2121,393,1.0
2121,458,1.0
2121,713,1.0
2121,522,1.0
2121,3465,1.0
2121,3530,1.0
2121,3785,1.0
2121,3594,1.0
2122,1162,1.0
2122,1227,1.0
2122,1866,1.0
2122,1931,1.0
2122,2186,1.0
2122,2251,1.0
2122,2890,1.0
2122,2955,1.0
2123,1291,1.0
2123,1356,1.0
2123,1611,1.0
2123,1676,1.0
2123,2315,1.0
2123,2380,1.0
2123,2635,1.0
2123,2700,1.0
2124,12,1.0
2124,77,1.0
2124,972,1.0
2124,781,1.0
2124,3084,1.0
2124,3149,1.0
2124,4044,1.0
2124,3853,1.0
2125,397,1.0
2125,462,1.0
2125,717,1.0
2125,526,1.0
2125,3469,1.0
2125,3534,1.0
2125,3789,1.0
2125,3598,1.0
2126,1166,1.0
2126,1231,1.0
2126,1870,1.0
2126,1935,1.0
2126,2190,1.0
2126,2255,1.0
2126,2894,1.0
2126,2959,1.0
2127,1295,1.0
2127,1360,1.0
2127,1615,1.0
2127,1680,1.0
2127,2319,1.0
2127,2384,1.0
2127,2639,1.0
2127,2704,1.0
2128,16,1.0
2128,81,1.0
2128,976,1.0
2128,785,1.0
2128,3088,1.0
2128,3153,1.0
2128,4048,1.0
2128,3857,1.0
2129,401,1.0
2129,466,1.0
2129,721,1.0
2129,530,1.0
2129,3473,1.0
2129,3538,1.0
2129,3793,1.0
2129,3602,1.0
2130,1170,1.0
2130,1235,1.0
2130,1874,1.0
2130,1939,1.0
2130,2194,1.0
2130,2259,1.0
2130,2898,1.0
2130,2963,1.0
2131,1299,1.0
2131,1364,1.0
2131,1619,1.0
2131,1684,1.0
2131,2323,1.0
2131,2388,1.0
2131,2643,1.0
2131,2708,1.0
2132,20,1.0
2132,85,1.0
2132,980,1.0
2132,789,1.0
2132,3092,1.0
2132,3157,1.0
2132,4052,1.0
2132,3861,1.0
2133,405,1.0
2133,470,1.0
2133,725,1.0
2133,534,1.0
2133,3477,1.0
2133,3542,1.0
2133,3797,1.0
2133,3606,1.0
2134,1174,1.0
2134,1239,1.0
2134,1878,1.0
2134,1943,1.0
2134,2198,1.0
2134,2263,1.0
2134,2902,1.0
2134,2967,1.0
2135,1303,1.0
2135,1368,1.0
2135,1623,1.0
2135,1688,1.0
2135,2327,1.0
2135,2392,1.0
2135,2647,1.0
2135,2712,1.0
2136,24,1.0
2136,89,1.0
2136,984,1.0
2136,793,1.0
2136,3096,1.0
2136,3161,1.0
2136,4056,1.0
2136,3865,1.0
2137,409,1.0
2137,474,1.0
2137,729,1.0
2137,538,1.0
2137,3481,1.0
2137,3546,1.0
2137,3801,1.0
2137,3610,1.0
2138,1178,1.0
2138,1243,1.0
2138,1882,1.0
2138,1947,1.0
2138,2202,1.0
2138,2267,1.0
2138,2906,1.0
2138,2971,1.0
2139,1307,1.0
2139,1372,1.0
2139,1627,1.0
2139,1692,1.0
2139,2331,1.0
2139,2396,1.0
2139,2651,1.0
2139,2716,1.0
2140,28,1.0
2140,93,1.0
2140,988,1.0
2140,797,1.0
2140,3100,1.0
2140,3165,1.0
2140,4060,1.0
2140,3869,1.0
2141,413,1.0
2141,478,1.0
2141,733,1.0
2141,542,1.0
2141,3485,1.0
2141,3550,1.0
2141,3805,1.0
2141,3614,1.0
2142,1182,1.0
2142,1247,1.0
2142,1886,1.0
2142,1951,1.0
2142,2206,1.0
2142,2271,1.0
2142,2910,1.0
2142,2975,1.0
2143,1311,1.0
2143,1376,1.0
2143,1631,1.0
2143,1696,1.0
2143,2335,1.0
2143,2400,1.0
2143,2655,1.0
2143,2720,1.0
2144,32,1.0
2144,97,1.0
2144,992,1.0
2144,801,1.0
2144,3104,1.0
2144,3169,1.0
2144,4064,1.0
2144,3873,1.0
2145,417,1.0
2145,482,1.0
2145,737,1.0
2145,546,1.0
2145,3489,1.0
2145,3554,1.0
2145,3809,1.0
2145,3618,1.0
2146,1186,1.0
2146,1251,1.0
2146,1890,1.0
2146,1955,1.0
2146,2210,1.0
2146,2275,1.0
2146,2914,1.0
2146,2979,1.0
2147,1315,1.0
2147,1380,1.0
2147,1635,1.0
2147,1700,1.0
2147,2339,1.0
2147,2404,1.0
2147,2659,1.0
2147,2724,1.0
2148,36,1.0
2148,101,1.0
2148,996,1.0
2148,805,1.0
2148,3108,1.0
2148,3173,1.0
2148,4068,1.0
2148,3877,1.0
2149,421,1.0
2149,486,1.0
2149,741,1.0
2149,550,1.0
2149,3493,1.0
2149,3558,1.0
2149,3813,1.0
2149,3622,1.0
2150,1190,1.0
2150,1255,1.0
2150,1894,1.0
2150,1959,1.0
2150,2214,1.0
2150,2279,1.0
2150,2918,1.0
2150,2983,1.0
2151,1319,1.0
2151,1384,1.0
2151,1639,1.0
2151,1704,1.0
2151,2343,1.0
2151,2408,1.0
2151,2663,1.0
2151,2728,1.0
2152,40,1.0
2152,105,1.0
2152,1000,1.0
2152,809,1.0
2152,3112,1.0
2152,3177,1.0
2152,4072,1.0
2152,3881,1.0
2153,425,1.0
2153,490,1.0
2153,745,1.0
2153,554,1.0
2153,3497,1.0
2153,3562,1.0
2153,3817,1.0
2153,3626,1.0
2154,1194,1.0
2154,1259,1.0
2154,1898,1.0
2154,1963,1.0
2154,2218,1.0
2154,2283,1.0
2154,2922,1.0
2154,2987,1.0
2155,1323,1.0
2155,1388,1.0
2155,1643,1.0
2155,1708,1.0
2155,2347,1.0
2155,2412,1.0
2155,2667,1.0
2155,2732,1.0
2156,44,1.0
2156,109,1.0
2156,1004,1.0
2156,813,1.0
2156,3116,1.0
2156,3181,1.0
2156,4076,1.0
2156,3885,1.0
2157,429,1.0
2157,494,1.0
2157,749,1.0
